Team #,CMP,Event,P(DCMP)
6213,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
623,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
6239,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
6326,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
6504,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
6802,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
686,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
6863,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
6882,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
6893,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
7429,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
7770,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
7886,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
8197,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
8217,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
8230,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
8326,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
836,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
8514,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
8590,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
8592,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
8622,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
8703,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
8726,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
888,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,1
977,2022chcmp,FIRST Chesapeake District Championship sponsored by Newport News Shipbuilding,0
1,2022micmp,FIRST in Michigan State Championship,1
1023,2022micmp,FIRST in Michigan State Championship,1
1025,2022micmp,FIRST in Michigan State Championship,1
107,2022micmp,FIRST in Michigan State Championship,1
1076,2022micmp,FIRST in Michigan State Championship,0
1188,2022micmp,FIRST in Michigan State Championship,1
1189,2022micmp,FIRST in Michigan State Championship,1
123,2022micmp,FIRST in Michigan State Championship,0
1250,2022micmp,FIRST in Michigan State Championship,0
1254,2022micmp,FIRST in Michigan State Championship,0
1322,2022micmp,FIRST in Michigan State Championship,0
141,2022micmp,FIRST in Michigan State Championship,0
1481,2022micmp,FIRST in Michigan State Championship,0
1502,2022micmp,FIRST in Michigan State Championship,1
1504,2022micmp,FIRST in Michigan State Championship,0
1506,2022micmp,FIRST in Michigan State Championship,1
1528,2022micmp,FIRST in Michigan State Championship,0
1596,2022micmp,FIRST in Michigan State Championship,0.8
1684,2022micmp,FIRST in Michigan State Championship,1
1701,2022micmp,FIRST in Michigan State Championship,1
1711,2022micmp,FIRST in Michigan State Championship,1
1718,2022micmp,FIRST in Michigan State Championship,1
1918,2022micmp,FIRST in Michigan State Championship,1
1940,2022micmp,FIRST in Michigan State Championship,0
201,2022micmp,FIRST in Michigan State Championship,1
2048,2022micmp,FIRST in Michigan State Championship,0
2054,2022micmp,FIRST in Michigan State Championship,1
2075,2022micmp,FIRST in Michigan State Championship,1
2137,2022micmp,FIRST in Michigan State Championship,0
2145,2022micmp,FIRST in Michigan State Championship,0
216,2022micmp,FIRST in Michigan State Championship,0
217,2022micmp,FIRST in Michigan State Championship,0
2224,2022micmp,FIRST in Michigan State Championship,0
2246,2022micmp,FIRST in Michigan State Championship,0
226,2022micmp,FIRST in Michigan State Championship,1
2337,2022micmp,FIRST in Michigan State Championship,1
240,2022micmp,FIRST in Michigan State Championship,1
2405,2022micmp,FIRST in Michigan State Championship,1
244,2022micmp,FIRST in Michigan State Championship,0
245,2022micmp,FIRST in Michigan State Championship,1
247,2022micmp,FIRST in Michigan State Championship,0
2586,2022micmp,FIRST in Michigan State Championship,1
2591,2022micmp,FIRST in Michigan State Championship,0
2604,2022micmp,FIRST in Michigan State Championship,0
2611,2022micmp,FIRST in Michigan State Championship,1
2619,2022micmp,FIRST in Michigan State Championship,0
2620,2022micmp,FIRST in Michigan State Championship,1
2673,2022micmp,FIRST in Michigan State Championship,0
27,2022micmp,FIRST in Michigan State Championship,1
2767,2022micmp,FIRST in Michigan State Championship,1
2771,2022micmp,FIRST in Michigan State Championship,1
280,2022micmp,FIRST in Michigan State Championship,0
2832,2022micmp,FIRST in Michigan State Championship,1
2834,2022micmp,FIRST in Michigan State Championship,1
2851,2022micmp,FIRST in Michigan State Championship,0
288,2022micmp,FIRST in Michigan State Championship,0
2959,2022micmp,FIRST in Michigan State Championship,1
2960,2022micmp,FIRST in Michigan State Championship,1
302,2022micmp,FIRST in Michigan State Championship,1
308,2022micmp,FIRST in Michigan State Championship,0
3096,2022micmp,FIRST in Michigan State Championship,0
3098,2022micmp,FIRST in Michigan State Championship,0
313,2022micmp,FIRST in Michigan State Championship,0
314,2022micmp,FIRST in Michigan State Championship,0
3175,2022micmp,FIRST in Michigan State Championship,1
322,2022micmp,FIRST in Michigan State Championship,0
3234,2022micmp,FIRST in Michigan State Championship,0
33,2022micmp,FIRST in Michigan State Championship,1
3302,2022micmp,FIRST in Michigan State Championship,0
3322,2022micmp,FIRST in Michigan State Championship,1
3357,2022micmp,FIRST in Michigan State Championship,1
3414,2022micmp,FIRST in Michigan State Championship,1
3452,2022micmp,FIRST in Michigan State Championship,1
3458,2022micmp,FIRST in Michigan State Championship,0
3534,2022micmp,FIRST in Michigan State Championship,1
3536,2022micmp,FIRST in Michigan State Championship,1
3537,2022micmp,FIRST in Michigan State Championship,1
3538,2022micmp,FIRST in Michigan State Championship,1
3539,2022micmp,FIRST in Michigan State Championship,1
3542,2022micmp,FIRST in Michigan State Championship,0
3546,2022micmp,FIRST in Michigan State Championship,1
3568,2022micmp,FIRST in Michigan State Championship,0
3572,2022micmp,FIRST in Michigan State Championship,1
3602,2022micmp,FIRST in Michigan State Championship,1
3603,2022micmp,FIRST in Michigan State Championship,1
3604,2022micmp,FIRST in Michigan State Championship,1
3618,2022micmp,FIRST in Michigan State Championship,1
3619,2022micmp,FIRST in Michigan State Championship,0
3620,2022micmp,FIRST in Michigan State Championship,1
3632,2022micmp,FIRST in Michigan State Championship,0
3641,2022micmp,FIRST in Michigan State Championship,1
3655,2022micmp,FIRST in Michigan State Championship,1
3656,2022micmp,FIRST in Michigan State Championship,0.8
3658,2022micmp,FIRST in Michigan State Championship,0
3667,2022micmp,FIRST in Michigan State Championship,1
3668,2022micmp,FIRST in Michigan State Championship,1
3688,2022micmp,FIRST in Michigan State Championship,1
3707,2022micmp,FIRST in Michigan State Championship,1
3767,2022micmp,FIRST in Michigan State Championship,1
3770,2022micmp,FIRST in Michigan State Championship,1
3773,2022micmp,FIRST in Michigan State Championship,0
3875,2022micmp,FIRST in Michigan State Championship,1
4003,2022micmp,FIRST in Michigan State Championship,1
4004,2022micmp,FIRST in Michigan State Championship,0
4130,2022micmp,FIRST in Michigan State Championship,1
4216,2022micmp,FIRST in Michigan State Championship,1
4237,2022micmp,FIRST in Michigan State Championship,1
4325,2022micmp,FIRST in Michigan State Championship,1
4327,2022micmp,FIRST in Michigan State Championship,1
4337,2022micmp,FIRST in Michigan State Championship,0
4362,2022micmp,FIRST in Michigan State Championship,1
4375,2022micmp,FIRST in Michigan State Championship,0
4377,2022micmp,FIRST in Michigan State Championship,1
4381,2022micmp,FIRST in Michigan State Championship,1
4382,2022micmp,FIRST in Michigan State Championship,0
4384,2022micmp,FIRST in Michigan State Championship,1
4390,2022micmp,FIRST in Michigan State Championship,0
4391,2022micmp,FIRST in Michigan State Championship,1
4392,2022micmp,FIRST in Michigan State Championship,1
4395,2022micmp,FIRST in Michigan State Championship,0
4398,2022micmp,FIRST in Michigan State Championship,0
4405,2022micmp,FIRST in Michigan State Championship,1
4453,2022micmp,FIRST in Michigan State Championship,1
453,2022micmp,FIRST in Michigan State Championship,0
4568,2022micmp,FIRST in Michigan State Championship,0
4680,2022micmp,FIRST in Michigan State Championship,0
469,2022micmp,FIRST in Michigan State Championship,0
4715,2022micmp,FIRST in Michigan State Championship,0
4737,2022micmp,FIRST in Michigan State Championship,0
4758,2022micmp,FIRST in Michigan State Championship,0
4776,2022micmp,FIRST in Michigan State Championship,1
4779,2022micmp,FIRST in Michigan State Championship,1
4810,2022micmp,FIRST in Michigan State Championship,0
4815,2022micmp,FIRST in Michigan State Championship,0
4827,2022micmp,FIRST in Michigan State Championship,0
4835,2022micmp,FIRST in Michigan State Championship,0
4838,2022micmp,FIRST in Michigan State Championship,0
4851,2022micmp,FIRST in Michigan State Championship,0
4854,2022micmp,FIRST in Michigan State Championship,0
4855,2022micmp,FIRST in Michigan State Championship,0
494,2022micmp,FIRST in Michigan State Championship,1
4956,2022micmp,FIRST in Michigan State Championship,0
4961,2022micmp,FIRST in Michigan State Championship,0
4967,2022micmp,FIRST in Michigan State Championship,1
4970,2022micmp,FIRST in Michigan State Championship,0
4983,2022micmp,FIRST in Michigan State Championship,0
4988,2022micmp,FIRST in Michigan State Championship,0
4994,2022micmp,FIRST in Michigan State Championship,1
4998,2022micmp,FIRST in Michigan State Championship,0
503,2022micmp,FIRST in Michigan State Championship,1
5046,2022micmp,FIRST in Michigan State Championship,1
5048,2022micmp,FIRST in Michigan State Championship,0
5050,2022micmp,FIRST in Michigan State Championship,1
5053,2022micmp,FIRST in Michigan State Championship,0
5056,2022micmp,FIRST in Michigan State Championship,0
5065,2022micmp,FIRST in Michigan State Championship,0
5066,2022micmp,FIRST in Michigan State Championship,0
5067,2022micmp,FIRST in Michigan State Championship,0
5084,2022micmp,FIRST in Michigan State Championship,1
5086,2022micmp,FIRST in Michigan State Championship,1
5090,2022micmp,FIRST in Michigan State Championship,1
51,2022micmp,FIRST in Michigan State Championship,1
5110,2022micmp,FIRST in Michigan State Championship,0
5114,2022micmp,FIRST in Michigan State Championship,1
5144,2022micmp,FIRST in Michigan State Championship,0
5150,2022micmp,FIRST in Michigan State Championship,1
5152,2022micmp,FIRST in Michigan State Championship,1
5162,2022micmp,FIRST in Michigan State Championship,0
5166,2022micmp,FIRST in Michigan State Championship,1
5167,2022micmp,FIRST in Michigan State Championship,1
5182,2022micmp,FIRST in Michigan State Championship,0
5183,2022micmp,FIRST in Michigan State Championship,0
5193,2022micmp,FIRST in Michigan State Championship,0
5197,2022micmp,FIRST in Michigan State Championship,0
5203,2022micmp,FIRST in Michigan State Championship,0
5205,2022micmp,FIRST in Michigan State Championship,1
5213,2022micmp,FIRST in Michigan State Championship,0
5214,2022micmp,FIRST in Michigan State Championship,0
5215,2022micmp,FIRST in Michigan State Championship,0
5216,2022micmp,FIRST in Michigan State Championship,1
5217,2022micmp,FIRST in Michigan State Championship,0
5224,2022micmp,FIRST in Michigan State Championship,0
5225,2022micmp,FIRST in Michigan State Championship,0
5229,2022micmp,FIRST in Michigan State Championship,0
5230,2022micmp,FIRST in Michigan State Championship,0
5231,2022micmp,FIRST in Michigan State Championship,0
5234,2022micmp,FIRST in Michigan State Championship,0
5235,2022micmp,FIRST in Michigan State Championship,0
5238,2022micmp,FIRST in Michigan State Championship,0
5239,2022micmp,FIRST in Michigan State Championship,0
5247,2022micmp,FIRST in Michigan State Championship,0
5255,2022micmp,FIRST in Michigan State Championship,0
5256,2022micmp,FIRST in Michigan State Championship,0
5260,2022micmp,FIRST in Michigan State Championship,0.8
5263,2022micmp,FIRST in Michigan State Championship,0
5282,2022micmp,FIRST in Michigan State Championship,0
5314,2022micmp,FIRST in Michigan State Championship,1
5424,2022micmp,FIRST in Michigan State Championship,0
5436,2022micmp,FIRST in Michigan State Championship,0
5448,2022micmp,FIRST in Michigan State Championship,0
5460,2022micmp,FIRST in Michigan State Championship,1
5462,2022micmp,FIRST in Michigan State Championship,1
5467,2022micmp,FIRST in Michigan State Championship,0
5470,2022micmp,FIRST in Michigan State Championship,0
5478,2022micmp,FIRST in Michigan State Championship,0
548,2022micmp,FIRST in Michigan State Championship,0
5486,2022micmp,FIRST in Michigan State Championship,0
5498,2022micmp,FIRST in Michigan State Championship,1
5501,2022micmp,FIRST in Michigan State Championship,0
5504,2022micmp,FIRST in Michigan State Championship,0
5505,2022micmp,FIRST in Michigan State Championship,1
5509,2022micmp,FIRST in Michigan State Championship,1
5517,2022micmp,FIRST in Michigan State Championship,0
5523,2022micmp,FIRST in Michigan State Championship,0
5525,2022micmp,FIRST in Michigan State Championship,1
5527,2022micmp,FIRST in Michigan State Championship,0
5530,2022micmp,FIRST in Michigan State Championship,0
5531,2022micmp,FIRST in Michigan State Championship,0
5532,2022micmp,FIRST in Michigan State Championship,0
5533,2022micmp,FIRST in Michigan State Championship,0
5534,2022micmp,FIRST in Michigan State Championship,0
5535,2022micmp,FIRST in Michigan State Championship,1
5538,2022micmp,FIRST in Michigan State Championship,1
5547,2022micmp,FIRST in Michigan State Championship,1
5555,2022micmp,FIRST in Michigan State Championship,0
5559,2022micmp,FIRST in Michigan State Championship,0
5561,2022micmp,FIRST in Michigan State Championship,0
5562,2022micmp,FIRST in Michigan State Championship,0
5567,2022micmp,FIRST in Michigan State Championship,0
5577,2022micmp,FIRST in Michigan State Championship,1
5603,2022micmp,FIRST in Michigan State Championship,1
5610,2022micmp,FIRST in Michigan State Championship,0
5612,2022micmp,FIRST in Michigan State Championship,1
5619,2022micmp,FIRST in Michigan State Championship,0
5623,2022micmp,FIRST in Michigan State Championship,1
5641,2022micmp,FIRST in Michigan State Championship,0
5642,2022micmp,FIRST in Michigan State Championship,0
5660,2022micmp,FIRST in Michigan State Championship,1
5674,2022micmp,FIRST in Michigan State Championship,0
5675,2022micmp,FIRST in Michigan State Championship,1
5676,2022micmp,FIRST in Michigan State Championship,0
5695,2022micmp,FIRST in Michigan State Championship,0
5697,2022micmp,FIRST in Michigan State Championship,0
5702,2022micmp,FIRST in Michigan State Championship,0
5704,2022micmp,FIRST in Michigan State Championship,0
5706,2022micmp,FIRST in Michigan State Championship,0
5708,2022micmp,FIRST in Michigan State Championship,0
5709,2022micmp,FIRST in Michigan State Championship,0
5712,2022micmp,FIRST in Michigan State Championship,1
5714,2022micmp,FIRST in Michigan State Championship,0
573,2022micmp,FIRST in Michigan State Championship,1
5756,2022micmp,FIRST in Michigan State Championship,0
5843,2022micmp,FIRST in Michigan State Championship,0
5860,2022micmp,FIRST in Michigan State Championship,0
5878,2022micmp,FIRST in Michigan State Championship,0
5901,2022micmp,FIRST in Michigan State Championship,0
5907,2022micmp,FIRST in Michigan State Championship,0
5915,2022micmp,FIRST in Michigan State Championship,0
5926,2022micmp,FIRST in Michigan State Championship,1
5927,2022micmp,FIRST in Michigan State Championship,0
5980,2022micmp,FIRST in Michigan State Championship,1
5982,2022micmp,FIRST in Michigan State Championship,0
6002,2022micmp,FIRST in Michigan State Championship,1
6005,2022micmp,FIRST in Michigan State Championship,0
6020,2022micmp,FIRST in Michigan State Championship,0
6029,2022micmp,FIRST in Michigan State Championship,0
6033,2022micmp,FIRST in Michigan State Championship,1
6043,2022micmp,FIRST in Michigan State Championship,0
6057,2022micmp,FIRST in Michigan State Championship,0
6066,2022micmp,FIRST in Michigan State Championship,0
6067,2022micmp,FIRST in Michigan State Championship,0
6071,2022micmp,FIRST in Michigan State Championship,0
6073,2022micmp,FIRST in Michigan State Championship,0
6077,2022micmp,FIRST in Michigan State Championship,0
6078,2022micmp,FIRST in Michigan State Championship,1
6079,2022micmp,FIRST in Michigan State Championship,0
6081,2022micmp,FIRST in Michigan State Championship,1
6085,2022micmp,FIRST in Michigan State Championship,1
6087,2022micmp,FIRST in Michigan State Championship,1
6088,2022micmp,FIRST in Michigan State Championship,1
6089,2022micmp,FIRST in Michigan State Championship,0
6090,2022micmp,FIRST in Michigan State Championship,1
6091,2022micmp,FIRST in Michigan State Championship,0
6092,2022micmp,FIRST in Michigan State Championship,0
6093,2022micmp,FIRST in Michigan State Championship,0
6096,2022micmp,FIRST in Michigan State Championship,0
6097,2022micmp,FIRST in Michigan State Championship,0
6098,2022micmp,FIRST in Michigan State Championship,0
6099,2022micmp,FIRST in Michigan State Championship,0
6100,2022micmp,FIRST in Michigan State Championship,0
6101,2022micmp,FIRST in Michigan State Championship,0
6102,2022micmp,FIRST in Michigan State Championship,0
6112,2022micmp,FIRST in Michigan State Championship,1
6113,2022micmp,FIRST in Michigan State Championship,0
6114,2022micmp,FIRST in Michigan State Championship,0
6120,2022micmp,FIRST in Michigan State Championship,1
6121,2022micmp,FIRST in Michigan State Championship,0
6122,2022micmp,FIRST in Michigan State Championship,0.8
6128,2022micmp,FIRST in Michigan State Championship,0
6150,2022micmp,FIRST in Michigan State Championship,0
6152,2022micmp,FIRST in Michigan State Championship,0
6190,2022micmp,FIRST in Michigan State Championship,0
6344,2022micmp,FIRST in Michigan State Championship,0.8
6345,2022micmp,FIRST in Michigan State Championship,0
6428,2022micmp,FIRST in Michigan State Championship,0
6528,2022micmp,FIRST in Michigan State Championship,0
6532,2022micmp,FIRST in Michigan State Championship,0
6533,2022micmp,FIRST in Michigan State Championship,0
6538,2022micmp,FIRST in Michigan State Championship,0
6548,2022micmp,FIRST in Michigan State Championship,0
6552,2022micmp,FIRST in Michigan State Championship,0
6556,2022micmp,FIRST in Michigan State Championship,0
6558,2022micmp,FIRST in Michigan State Championship,0
6561,2022micmp,FIRST in Michigan State Championship,0
6566,2022micmp,FIRST in Michigan State Championship,0
6569,2022micmp,FIRST in Michigan State Championship,1
6570,2022micmp,FIRST in Michigan State Championship,0
6580,2022micmp,FIRST in Michigan State Championship,1
6581,2022micmp,FIRST in Michigan State Championship,0
6588,2022micmp,FIRST in Michigan State Championship,0
6591,2022micmp,FIRST in Michigan State Championship,0
66,2022micmp,FIRST in Michigan State Championship,0
6610,2022micmp,FIRST in Michigan State Championship,0
6615,2022micmp,FIRST in Michigan State Championship,0
6616,2022micmp,FIRST in Michigan State Championship,0
6618,2022micmp,FIRST in Michigan State Championship,1
6631,2022micmp,FIRST in Michigan State Championship,0
6637,2022micmp,FIRST in Michigan State Championship,1
6642,2022micmp,FIRST in Michigan State Championship,1
67,2022micmp,FIRST in Michigan State Championship,1
6753,2022micmp,FIRST in Michigan State Championship,1
68,2022micmp,FIRST in Michigan State Championship,0
6861,2022micmp,FIRST in Michigan State Championship,1
6877,2022micmp,FIRST in Michigan State Championship,0
6914,2022micmp,FIRST in Michigan State Championship,0
6963,2022micmp,FIRST in Michigan State Championship,0
70,2022micmp,FIRST in Michigan State Championship,1
7020,2022micmp,FIRST in Michigan State Championship,0
7054,2022micmp,FIRST in Michigan State Championship,1
7056,2022micmp,FIRST in Michigan State Championship,1
7109,2022micmp,FIRST in Michigan State Championship,0
7144,2022micmp,FIRST in Michigan State Championship,0
7145,2022micmp,FIRST in Michigan State Championship,0
7147,2022micmp,FIRST in Michigan State Championship,0
7154,2022micmp,FIRST in Michigan State Championship,0
7155,2022micmp,FIRST in Michigan State Championship,0
7156,2022micmp,FIRST in Michigan State Championship,0
7160,2022micmp,FIRST in Michigan State Championship,1
7166,2022micmp,FIRST in Michigan State Championship,0
7174,2022micmp,FIRST in Michigan State Championship,0
7178,2022micmp,FIRST in Michigan State Championship,1
7188,2022micmp,FIRST in Michigan State Championship,0
7191,2022micmp,FIRST in Michigan State Championship,1
7192,2022micmp,FIRST in Michigan State Championship,0
7195,2022micmp,FIRST in Michigan State Championship,0
7196,2022micmp,FIRST in Michigan State Championship,0
7197,2022micmp,FIRST in Michigan State Championship,0
7202,2022micmp,FIRST in Michigan State Championship,0
7203,2022micmp,FIRST in Michigan State Championship,0
7208,2022micmp,FIRST in Michigan State Championship,0
7209,2022micmp,FIRST in Michigan State Championship,0
7210,2022micmp,FIRST in Michigan State Championship,0
7211,2022micmp,FIRST in Michigan State Championship,1
7220,2022micmp,FIRST in Michigan State Championship,0
7221,2022micmp,FIRST in Michigan State Championship,0
